age,club_member_status,fashion_news_frequency,product_group_name,price,clusters
49.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,4
39.0,ACTIVE,Regularly,Garment Lower body,0.0247627118644067,1
26.0,PRE-CREATE,NONE,Garment Upper body,0.0338813559322033,2
57.0,ACTIVE,Regularly,Garment Lower body,0.0304915254237288,1
28.0,ACTIVE,NONE,Shoes,0.008457627118644,0
48.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,4
22.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,0
28.0,ACTIVE,NONE,Swimwear,0.0067627118644067,0
23.0,ACTIVE,NONE,Garment Full body,0.0474915254237288,0
37.0,ACTIVE,NONE,Swimwear,0.0304915254237288,4
25.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
26.0,ACTIVE,Regularly,Garment Full body,0.0500169491525423,3
53.0,ACTIVE,NONE,Garment Full body,0.0254067796610169,4
22.0,ACTIVE,NONE,Garment Upper body,0.0336271186440678,0
28.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
35.0,ACTIVE,Regularly,Garment Full body,0.008457627118644,3
55.0,ACTIVE,Regularly,Underwear,0.020322033898305,1
30.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,0
33.0,ACTIVE,Regularly,Garment Upper body,0.0058474576271186,3
20.0,ACTIVE,Regularly,Accessories,0.0220169491525423,3
50.0,PRE-CREATE,NONE,Underwear,0.0304915254237288,2
34.0,ACTIVE,NONE,Garment Upper body,0.0287966101694915,0
21.0,ACTIVE,Regularly,Underwear,0.0304915254237288,3
32.0,ACTIVE,NONE,Garment Upper body,0.0508305084745762,0
60.0,ACTIVE,NONE,Underwear,0.0050677966101694,4
45.0,ACTIVE,NONE,Garment Lower body,0.0493728813559322,4
56.0,PRE-CREATE,NONE,Garment Lower body,0.0338813559322033,2
30.0,ACTIVE,NONE,Swimwear,0.0071525423728813,0
22.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,3
68.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
65.0,ACTIVE,Regularly,Garment Lower body,0.0254067796610169,1
52.0,ACTIVE,Regularly,Nightwear,0.0338813559322033,1
30.0,ACTIVE,NONE,Garment Lower body,0.0301525423728813,0
28.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,3
48.0,ACTIVE,Regularly,Garment Lower body,0.008457627118644,1
40.0,ACTIVE,NONE,Underwear,0.0338813559322033,4
38.0,ACTIVE,NONE,Shoes,0.0254067796610169,4
52.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,1
40.0,ACTIVE,NONE,Swimwear,0.0304915254237288,4
30.0,ACTIVE,NONE,Underwear,0.0274406779661017,0
31.0,ACTIVE,Regularly,Garment Lower body,0.0220169491525423,3
23.0,ACTIVE,Regularly,Garment Upper body,0.0287966101694915,3
36.0,ACTIVE,NONE,Accessories,0.0135423728813559,4
36.0,ACTIVE,NONE,Swimwear,0.0220169491525423,4
53.0,ACTIVE,NONE,Garment Upper body,0.0432033898305084,4
42.0,ACTIVE,NONE,Socks & Tights,0.0045084745762711,4
37.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,4
20.0,ACTIVE,NONE,Garment Full body,0.0220169491525423,0
49.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
47.0,ACTIVE,NONE,Garment Lower body,0.0130338983050847,4
25.0,ACTIVE,NONE,Garment Upper body,0.0423559322033898,0
39.0,ACTIVE,NONE,Swimwear,0.0126949152542372,4
27.0,ACTIVE,NONE,Garment Full body,0.0169322033898305,0
33.0,ACTIVE,Regularly,Underwear,0.0008305084745762,3
45.0,ACTIVE,NONE,Garment Upper body,0.0086610169491525,4
21.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,3
25.0,ACTIVE,Regularly,Garment Full body,0.0120338983050847,3
26.0,ACTIVE,Regularly,Garment Lower body,0.0237118644067796,3
36.0,ACTIVE,Regularly,Garment Upper body,0.0188305084745762,1
22.0,ACTIVE,NONE,Garment Upper body,0.0304915254237288,0
40.0,ACTIVE,Regularly,Garment Lower body,0.0169322033898305,1
40.0,ACTIVE,NONE,Garment Full body,0.0338813559322033,4
39.0,ACTIVE,Regularly,Garment Full body,0.0135423728813559,1
17.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,1
47.0,ACTIVE,Regularly,Garment Lower body,0.0237118644067796,1
20.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,3
41.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
25.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,0
33.0,ACTIVE,Regularly,Underwear,0.0249491525423728,3
56.0,ACTIVE,NONE,Garment Upper body,0.0417627118644067,4
63.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
18.0,ACTIVE,Regularly,Garment Upper body,0.0118474576271186,1
25.0,ACTIVE,NONE,Nightwear,0.0338813559322033,0
55.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,1
22.0,ACTIVE,NONE,Garment Full body,0.0081355932203389,0
42.0,ACTIVE,Regularly,Garment Full body,0.0326779661016949,1
41.0,ACTIVE,Regularly,Garment Lower body,0.0169322033898305,1
67.0,ACTIVE,Regularly,Garment Lower body,0.0423559322033898,1
20.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,3
29.0,ACTIVE,Regularly,Garment Lower body,0.0381186440677966,3
29.0,ACTIVE,NONE,Socks & Tights,0.0135423728813559,0
26.0,ACTIVE,NONE,Garment Lower body,0.0271016949152542,0
42.0,ACTIVE,Regularly,Garment Lower body,0.0423559322033898,1
32.0,ACTIVE,NONE,Garment Upper body,0.0271016949152542,0
31.0,ACTIVE,Regularly,Garment Upper body,0.0238474576271186,3
30.0,ACTIVE,NONE,Garment Upper body,0.0101525423728813,0
29.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,0
31.0,ACTIVE,NONE,Swimwear,0.0169322033898305,0
36.0,ACTIVE,NONE,Swimwear,0.0169322033898305,4
22.0,ACTIVE,Regularly,Garment Upper body,0.020322033898305,3
17.0,ACTIVE,NONE,Swimwear,0.0254067796610169,1
26.0,ACTIVE,Regularly,Swimwear,0.0406610169491525,3
26.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,0
50.0,ACTIVE,NONE,Shoes,0.0381186440677966,4
45.0,PRE-CREATE,NONE,Garment Lower body,0.0169322033898305,2
22.0,ACTIVE,NONE,Garment Lower body,0.0067627118644067,0
32.0,ACTIVE,NONE,Shoes,0.0381186440677966,0
37.0,ACTIVE,Regularly,Swimwear,0.0183050847457627,1
26.0,ACTIVE,Regularly,Garment Upper body,0.0143898305084745,3
50.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
62.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
25.0,ACTIVE,NONE,Garment Upper body,0.0086271186440677,0
56.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,4
38.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
28.0,ACTIVE,NONE,Garment Lower body,0.0187627118644067,0
24.0,ACTIVE,Regularly,Garment Upper body,0.0237118644067796,3
25.0,ACTIVE,Regularly,Garment Upper body,0.0033728813559322,3
31.0,ACTIVE,Regularly,Garment Upper body,0.0128983050847457,3
35.0,ACTIVE,Regularly,Socks & Tights,0.0135423728813559,3
50.0,ACTIVE,Regularly,Garment Lower body,0.0498305084745762,1
32.0,ACTIVE,Regularly,Accessories,0.0338813559322033,3
23.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,3
54.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,4
48.0,ACTIVE,Regularly,Garment Lower body,0.0304915254237288,1
32.0,ACTIVE,NONE,Garment Upper body,0.0593050847457627,0
65.0,ACTIVE,Regularly,Garment Lower body,0.0304915254237288,1
37.0,ACTIVE,NONE,Swimwear,0.0169322033898305,4
32.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,0
34.0,ACTIVE,Regularly,Swimwear,0.0245254237288135,3
54.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,1
21.0,ACTIVE,Regularly,Nightwear,0.0508305084745762,3
31.0,ACTIVE,Regularly,Garment Full body,0.0304915254237288,3
64.0,ACTIVE,Regularly,Garment Full body,0.0423559322033898,1
48.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
44.0,ACTIVE,Regularly,Underwear,0.0338813559322033,1
26.0,ACTIVE,NONE,Swimwear,0.0169322033898305,0
40.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,1
31.0,ACTIVE,NONE,Socks & Tights,0.0053728813559322,0
19.0,PRE-CREATE,NONE,Garment Lower body,0.0338813559322033,2
51.0,ACTIVE,Regularly,Accessories,0.0120508474576271,1
24.0,ACTIVE,NONE,Garment Upper body,0.0043898305084745,0
45.0,ACTIVE,Regularly,Garment Upper body,0.0135423728813559,1
32.0,ACTIVE,NONE,Garment Upper body,0.0304915254237288,0
47.0,ACTIVE,NONE,Swimwear,0.0254067796610169,4
52.0,ACTIVE,NONE,Garment Upper body,0.0072033898305084,4
27.0,ACTIVE,Regularly,Garment Upper body,0.0108305084745762,3
53.0,ACTIVE,Regularly,Accessories,0.0118474576271186,1
49.0,ACTIVE,NONE,Garment Lower body,0.036,4
31.0,ACTIVE,NONE,Accessories,0.0220169491525423,0
26.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,3
53.0,ACTIVE,Regularly,Underwear,0.0086271186440677,1
22.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,0
40.0,ACTIVE,NONE,Underwear,0.0274406779661017,4
27.0,ACTIVE,NONE,Garment Upper body,0.0131525423728813,0
67.0,ACTIVE,Regularly,Garment Upper body,0.011,1
34.0,ACTIVE,NONE,Garment Full body,0.0220169491525423,0
43.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,4
39.0,ACTIVE,NONE,Shoes,0.0135423728813559,4
29.0,ACTIVE,NONE,Swimwear,0.0423559322033898,0
47.0,ACTIVE,NONE,Underwear,0.008457627118644,4
54.0,ACTIVE,NONE,Garment Upper body,0.0304915254237288,4
25.0,ACTIVE,NONE,Garment Lower body,0.0169322033898305,0
29.0,ACTIVE,NONE,Underwear,0.0101525423728813,0
24.0,ACTIVE,NONE,Shoes,0.0220169491525423,0
23.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,0
31.0,ACTIVE,NONE,Garment Full body,0.0338813559322033,0
50.0,ACTIVE,Regularly,Garment Lower body,0.0423559322033898,1
37.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,4
57.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
23.0,ACTIVE,NONE,Garment Full body,0.0338813559322033,0
41.0,ACTIVE,NONE,Garment Upper body,0.0135423728813559,4
22.0,ACTIVE,Regularly,Garment Lower body,0.008457627118644,3
51.0,ACTIVE,NONE,Swimwear,0.0033728813559322,4
21.0,ACTIVE,Regularly,Garment Upper body,0.0508305084745762,3
55.0,ACTIVE,Regularly,Underwear,0.0254067796610169,1
62.0,ACTIVE,Regularly,Garment Upper body,0.0254067796610169,1
67.0,ACTIVE,Regularly,Garment Full body,0.0412711864406779,1
25.0,ACTIVE,NONE,Garment Lower body,0.0245762711864406,0
32.0,ACTIVE,NONE,Accessories,0.0050677966101694,0
50.0,ACTIVE,Regularly,Accessories,0.0169322033898305,1
38.0,ACTIVE,NONE,Shoes,0.0423559322033898,4
23.0,ACTIVE,Regularly,Garment Full body,0.0254067796610169,3
52.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,4
29.0,ACTIVE,Regularly,Garment Full body,0.0169322033898305,3
31.0,ACTIVE,NONE,Swimwear,0.0254067796610169,0
54.0,ACTIVE,NONE,Garment Lower body,0.0338813559322033,4
46.0,ACTIVE,Regularly,Garment Lower body,0.0329661016949152,1
29.0,ACTIVE,NONE,Underwear,0.0135423728813559,0
37.0,ACTIVE,NONE,Accessories,0.0050677966101694,4
65.0,ACTIVE,Regularly,Garment Lower body,0.0152372881355932,1
39.0,ACTIVE,NONE,Garment Upper body,0.0149322033898305,4
48.0,ACTIVE,Regularly,Shoes,0.0067627118644067,1
49.0,NO MEMBERSHIP,NONE,Garment Lower body,0.0271016949152542,2
24.0,ACTIVE,NONE,Garment Upper body,0.0423559322033898,0
55.0,ACTIVE,NONE,Garment Full body,0.0338813559322033,4
59.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,1
28.0,ACTIVE,NONE,Garment Lower body,0.0474406779661016,0
24.0,ACTIVE,Regularly,Garment Upper body,0.0060847457627118,3
21.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,0
54.0,ACTIVE,NONE,Swimwear,0.0338813559322033,4
47.0,ACTIVE,Regularly,Garment Full body,0.0169322033898305,1
44.0,ACTIVE,NONE,Garment Lower body,0.0152542372881355,4
21.0,ACTIVE,Regularly,Accessories,0.008457627118644,3
32.0,ACTIVE,NONE,Garment Upper body,0.0423559322033898,0
37.0,ACTIVE,NONE,Accessories,0.0254067796610169,4
62.0,ACTIVE,Regularly,Garment Full body,0.020322033898305,1
40.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,1
54.0,ACTIVE,Regularly,Garment Lower body,0.0146949152542372,1
32.0,ACTIVE,Regularly,Accessories,0.008457627118644,3
31.0,ACTIVE,NONE,Shoes,0.0593050847457627,0
25.0,ACTIVE,Regularly,Garment Upper body,0.0274406779661017,3
25.0,ACTIVE,Regularly,Garment Upper body,0.0152372881355932,3
58.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,1
28.0,ACTIVE,NONE,Swimwear,0.0054067796610169,0
23.0,ACTIVE,Regularly,Garment Upper body,0.0050677966101694,3
65.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,4
30.0,ACTIVE,NONE,Garment Lower body,0.0271694915254237,0
53.0,ACTIVE,NONE,Garment Upper body,0.0067627118644067,4
26.0,ACTIVE,NONE,Garment Full body,0.0099322033898305,0
24.0,ACTIVE,NONE,Garment Lower body,0.0271016949152542,0
50.0,ACTIVE,NONE,Garment Lower body,0.0355762711864406,4
18.0,ACTIVE,NONE,Garment Lower body,0.0271016949152542,1
28.0,ACTIVE,Regularly,Swimwear,0.0304915254237288,3
18.0,ACTIVE,NONE,Garment Lower body,0.0338813559322033,1
24.0,ACTIVE,NONE,Garment Upper body,0.0162033898305084,0
30.0,ACTIVE,NONE,Garment Lower body,0.0268305084745762,0
27.0,ACTIVE,NONE,Garment Upper body,0.0192033898305084,0
22.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,0
58.0,ACTIVE,Regularly,Garment Lower body,0.0355762711864406,1
52.0,ACTIVE,Regularly,Garment Lower body,0.014322033898305,1
32.0,ACTIVE,NONE,Accessories,0.0338813559322033,0
61.0,ACTIVE,NONE,Garment Upper body,0.0060847457627118,4
32.0,ACTIVE,NONE,Garment Upper body,0.0135423728813559,0
53.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,4
26.0,ACTIVE,Regularly,Garment Upper body,0.0388305084745762,3
27.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,0
46.0,ACTIVE,NONE,Garment Upper body,0.0406610169491525,4
25.0,ACTIVE,NONE,Garment Upper body,0.0271016949152542,0
23.0,ACTIVE,NONE,Garment Upper body,0.0304915254237288,0
35.0,ACTIVE,Regularly,Swimwear,0.0593050847457627,3
41.0,ACTIVE,NONE,Underwear,0.0169322033898305,4
56.0,ACTIVE,Regularly,Garment Lower body,0.0304915254237288,1
20.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,0
40.0,ACTIVE,Regularly,Garment Lower body,0.0423559322033898,1
38.0,ACTIVE,Regularly,Garment Lower body,0.0423559322033898,1
48.0,PRE-CREATE,NONE,Swimwear,0.022864406779661,2
28.0,ACTIVE,Regularly,Garment Upper body,0.0096779661016949,3
54.0,PRE-CREATE,NONE,Garment Full body,0.0423559322033898,2
51.0,ACTIVE,Regularly,Garment Upper body,0.0101525423728813,1
21.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,3
22.0,ACTIVE,NONE,Garment Upper body,0.0152372881355932,0
32.0,ACTIVE,Regularly,Underwear,0.0254067796610169,3
21.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,0
27.0,ACTIVE,Regularly,Underwear,0.022864406779661,3
20.0,ACTIVE,Regularly,Garment Full body,0.022864406779661,3
25.0,ACTIVE,NONE,Garment Upper body,0.013,0
31.0,ACTIVE,Regularly,Garment Upper body,0.0169322033898305,3
24.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,3
65.0,ACTIVE,Regularly,Accessories,0.0169322033898305,1
34.0,ACTIVE,NONE,Garment Upper body,0.0162881355932203,0
20.0,ACTIVE,Regularly,Accessories,0.0169322033898305,3
30.0,ACTIVE,Regularly,Garment Full body,0.0160847457627118,3
54.0,ACTIVE,Regularly,Garment Upper body,0.0402372881355932,1
54.0,ACTIVE,NONE,Garment Upper body,0.0118474576271186,4
32.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,0
26.0,ACTIVE,NONE,Garment Lower body,0.008457627118644,0
31.0,ACTIVE,Regularly,Garment Upper body,0.0152372881355932,3
23.0,ACTIVE,NONE,Garment Full body,0.0593050847457627,0
25.0,ACTIVE,NONE,Garment Upper body,0.0293559322033898,0
22.0,ACTIVE,NONE,Garment Upper body,0.0118474576271186,0
32.0,PRE-CREATE,NONE,Garment Upper body,0.0254067796610169,2
38.0,ACTIVE,Regularly,Underwear,0.003728813559322,1
19.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
49.0,ACTIVE,Regularly,Garment Upper body,0.0254067796610169,1
28.0,ACTIVE,NONE,Garment Upper body,0.0576101694915254,0
33.0,ACTIVE,NONE,Garment Upper body,0.0094745762711864,0
56.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,4
51.0,ACTIVE,NONE,Socks & Tights,0.0132881355932203,4
18.0,ACTIVE,NONE,Garment Full body,0.0254067796610169,1
31.0,ACTIVE,Regularly,Garment Upper body,0.0110169491525423,3
48.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,1
38.0,ACTIVE,NONE,Swimwear,0.0135423728813559,4
29.0,ACTIVE,NONE,Underwear,0.0304915254237288,0
36.0,ACTIVE,Regularly,Garment Full body,0.0237118644067796,1
26.0,ACTIVE,NONE,Garment Upper body,0.0440508474576271,0
36.0,ACTIVE,NONE,Nightwear,0.0338813559322033,4
22.0,ACTIVE,Regularly,Garment Upper body,0.0106610169491525,3
21.0,ACTIVE,Regularly,Garment Lower body,0.0271016949152542,3
21.0,ACTIVE,Regularly,Underwear,0.0131694915254237,3
50.0,ACTIVE,Regularly,Garment Lower body,0.020322033898305,1
47.0,ACTIVE,Regularly,Garment Full body,0.0304915254237288,1
20.0,ACTIVE,Regularly,Garment Full body,0.0338813559322033,3
45.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,1
27.0,ACTIVE,Regularly,Garment Full body,0.0423559322033898,3
32.0,ACTIVE,Regularly,Garment Upper body,0.0144067796610169,3
29.0,ACTIVE,Regularly,Accessories,0.0033728813559322,3
28.0,ACTIVE,Regularly,Swimwear,0.0101525423728813,3
51.0,ACTIVE,Regularly,Underwear,0.0169322033898305,1
46.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
43.0,ACTIVE,Regularly,Garment Upper body,0.0152372881355932,1
40.0,ACTIVE,Regularly,Socks & Tights,0.008457627118644,1
28.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,3
23.0,ACTIVE,Regularly,Accessories,0.0118474576271186,3
57.0,ACTIVE,Regularly,Swimwear,0.0152372881355932,1
23.0,ACTIVE,Regularly,Garment Upper body,0.0298305084745762,3
55.0,ACTIVE,NONE,Garment Upper body,0.0152372881355932,4
32.0,ACTIVE,NONE,Underwear,0.0508305084745762,0
51.0,ACTIVE,Regularly,Nightwear,0.020322033898305,1
19.0,ACTIVE,NONE,Garment Upper body,0.0067627118644067,0
53.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,1
46.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,1
65.0,ACTIVE,NONE,Socks & Tights,0.0067627118644067,4
36.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,1
30.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,3
24.0,PRE-CREATE,Regularly,Garment Upper body,0.0508305084745762,2
57.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,1
21.0,ACTIVE,NONE,Garment Upper body,0.0423559322033898,0
28.0,ACTIVE,Regularly,Swimwear,0.008457627118644,3
22.0,ACTIVE,NONE,Socks & Tights,0.0112881355932203,0
25.0,ACTIVE,Regularly,Accessories,0.0338813559322033,3
24.0,ACTIVE,Regularly,Underwear,0.0128305084745762,3
31.0,ACTIVE,NONE,Swimwear,0.0338813559322033,0
32.0,ACTIVE,Regularly,Swimwear,0.0135423728813559,3
49.0,ACTIVE,NONE,Accessories,0.0135423728813559,4
40.0,ACTIVE,NONE,Underwear,0.0086610169491525,4
45.0,ACTIVE,NONE,Underwear,0.0220169491525423,4
27.0,ACTIVE,Regularly,Garment Lower body,0.0112881355932203,3
42.0,ACTIVE,NONE,Accessories,0.0135423728813559,4
42.0,ACTIVE,Regularly,Accessories,0.0474406779661016,1
24.0,ACTIVE,NONE,Garment Full body,0.0457457627118644,0
69.0,ACTIVE,NONE,Garment Full body,0.0423559322033898,4
24.0,ACTIVE,NONE,Accessories,0.0101525423728813,0
36.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,1
23.0,ACTIVE,Regularly,Garment Lower body,0.0118474576271186,3
24.0,ACTIVE,NONE,Swimwear,0.0150677966101694,0
28.0,ACTIVE,Regularly,Garment Upper body,0.0135423728813559,3
24.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,3
26.0,ACTIVE,NONE,Garment Lower body,0.0169322033898305,0
47.0,ACTIVE,Regularly,Garment Full body,0.0220169491525423,1
22.0,ACTIVE,NONE,Socks & Tights,0.0101525423728813,0
25.0,ACTIVE,Regularly,Garment Upper body,0.0304915254237288,3
62.0,ACTIVE,Regularly,Garment Upper body,0.0158474576271186,1
24.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,0
66.0,ACTIVE,Regularly,Underwear,0.0254067796610169,1
51.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,4
43.0,ACTIVE,NONE,Swimwear,0.0508305084745762,4
25.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,0
35.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,0
55.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,4
63.0,ACTIVE,Regularly,Garment Lower body,0.0593050847457627,1
32.0,ACTIVE,Regularly,Nightwear,0.0508305084745762,3
33.0,ACTIVE,NONE,Garment Lower body,0.048457627118644,0
23.0,ACTIVE,NONE,Swimwear,0.0220169491525423,0
20.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,0
45.0,ACTIVE,Regularly,Garment Full body,0.0243898305084745,1
29.0,ACTIVE,NONE,Underwear,0.0186271186440677,0
30.0,ACTIVE,NONE,Underwear,0.0135423728813559,0
47.0,ACTIVE,NONE,Swimwear,0.0300677966101694,4
26.0,ACTIVE,Regularly,Swimwear,0.0495254237288135,3
36.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,1
43.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,1
22.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,3
45.0,ACTIVE,NONE,Garment Upper body,0.0067627118644067,4
42.0,ACTIVE,NONE,Garment Upper body,0.0237118644067796,4
30.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,0
36.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,1
47.0,ACTIVE,Regularly,Garment Upper body,0.0271016949152542,1
28.0,ACTIVE,Regularly,Underwear,0.0008305084745762,3
54.0,ACTIVE,Regularly,Garment Lower body,0.0593050847457627,1
29.0,ACTIVE,NONE,Underwear,0.0127966101694915,0
27.0,ACTIVE,NONE,Garment Upper body,0.0355762711864406,0
45.0,ACTIVE,NONE,Garment Upper body,0.0271016949152542,4
59.0,ACTIVE,Regularly,Garment Upper body,0.0076101694915254,1
20.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,0
56.0,ACTIVE,Regularly,Garment Upper body,0.0423559322033898,1
21.0,ACTIVE,NONE,Garment Upper body,0.0271016949152542,0
44.0,ACTIVE,Regularly,Garment Upper body,0.0167627118644067,1
18.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,1
53.0,ACTIVE,NONE,Swimwear,0.0237118644067796,4
23.0,ACTIVE,Regularly,Garment Full body,0.0355762711864406,3
57.0,ACTIVE,Regularly,Shoes,0.0271016949152542,1
49.0,ACTIVE,NONE,Underwear,0.0101525423728813,4
20.0,ACTIVE,NONE,Underwear,0.0243898305084745,0
32.0,ACTIVE,NONE,Garment Lower body,0.0271016949152542,0
52.0,ACTIVE,Regularly,Underwear,0.0254067796610169,1
52.0,ACTIVE,Regularly,Garment Lower body,0.0304915254237288,1
59.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
37.0,ACTIVE,NONE,Underwear,0.0143898305084745,4
26.0,ACTIVE,NONE,Garment Full body,0.022864406779661,0
42.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,1
51.0,ACTIVE,Regularly,Underwear,0.0338813559322033,1
52.0,ACTIVE,NONE,Garment Upper body,0.0423559322033898,4
28.0,ACTIVE,NONE,Garment Upper body,0.0508305084745762,0
50.0,ACTIVE,Regularly,Garment Lower body,0.0118474576271186,1
58.0,ACTIVE,NONE,Garment Upper body,0.0338813559322033,4
30.0,ACTIVE,NONE,Underwear,0.0220169491525423,0
30.0,ACTIVE,NONE,Socks & Tights,0.0254067796610169,0
27.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,0
63.0,ACTIVE,Regularly,Swimwear,0.0254067796610169,1
33.0,ACTIVE,NONE,Garment Lower body,0.0596101694915254,0
22.0,ACTIVE,NONE,Garment Upper body,0.0241355932203389,0
33.0,ACTIVE,NONE,Garment Full body,0.0423559322033898,0
63.0,ACTIVE,NONE,Garment Upper body,0.0135423728813559,4
51.0,ACTIVE,NONE,Shoes,0.0254067796610169,4
23.0,ACTIVE,Regularly,Garment Upper body,0.0076101694915254,3
39.0,ACTIVE,Regularly,Underwear,0.0101525423728813,1
24.0,ACTIVE,NONE,Swimwear,0.0143898305084745,0
71.0,ACTIVE,NONE,Garment Upper body,0.008457627118644,4
37.0,ACTIVE,Regularly,Garment Upper body,0.0152372881355932,1
37.0,ACTIVE,NONE,Socks & Tights,0.0169322033898305,4
18.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,1
36.0,ACTIVE,NONE,Garment Upper body,0.0040677966101694,4
44.0,ACTIVE,Regularly,Garment Lower body,0.0271016949152542,1
24.0,ACTIVE,Regularly,Garment Upper body,0.0047118644067796,3
27.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,3
21.0,ACTIVE,NONE,Garment Upper body,0.0071864406779661,0
33.0,ACTIVE,NONE,Garment Upper body,0.0508305084745762,0
54.0,ACTIVE,NONE,Garment Lower body,0.0186271186440677,4
44.0,ACTIVE,Regularly,Garment Upper body,0.0440508474576271,1
28.0,ACTIVE,NONE,Garment Upper body,0.0135423728813559,0
57.0,ACTIVE,NONE,Garment Upper body,0.0106610169491525,4
30.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,3
38.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,1
21.0,ACTIVE,NONE,Accessories,0.0338813559322033,0
31.0,ACTIVE,NONE,Garment Lower body,0.0338813559322033,0
48.0,ACTIVE,NONE,Unknown,0.0235593220338983,4
